Gene stable ID	Gene type	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene start (bp)	Gene end (bp)	Strand	Chromosome/scaffold name	Gene description
ENSG00000224341	processed_pseudogene	ENSG00000224341.1	ENST00000445747	ENST00000445747.1	118877886	118879185	-1	X	AKR7A2P pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55059]
ENSG00000231270	processed_pseudogene	ENSG00000231270.1	ENST00000443421	ENST00000443421.1	118938153	118939134	1	X	COBL pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55060]
ENSG00000224751	processed_pseudogene	ENSG00000224751.2	ENST00000419974	ENST00000419974.2	43850300	43851611	-1	1	SHMT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10851]
ENSG00000230585	processed_pseudogene	ENSG00000230585.2	ENST00000453979	ENST00000453979.2	50780340	50781150	1	1	PHB1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39291]
ENSG00000233402	processed_pseudogene	ENSG00000233402.1	ENST00000442013	ENST00000442013.1	6200989	6202191	-1	20	TARDBP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16536]
ENSG00000270811	processed_pseudogene	ENSG00000270811.1	ENST00000604136	ENST00000604136.1	7154120	7154236	1	10	ribosomal protein L21 (RPL21) pseudogene
ENSG00000235141	processed_pseudogene	ENSG00000235141.1	ENST00000421389	ENST00000421389.1	7295106	7295290	-1	10	cytochrome c oxidase subunit 6C pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:49369]
ENSG00000234241	processed_pseudogene	ENSG00000234241.1	ENST00000434910	ENST00000434910.1	6213699	6215381	1	20	SYNCRIP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56945]
ENSG00000271565	processed_pseudogene	ENSG00000271565.1	ENST00000605527	ENST00000605527.1	6219199	6219443	1	20	ribonuclease P/MRP 40kDa subunit (RPP40) pseudogene
ENSG00000276915	processed_pseudogene	ENSG00000276915.1	ENST00000622748	ENST00000622748.1	6220330	6220759	1	20	fibroblast growth factor receptor 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37948]
ENSG00000272435	rRNA_pseudogene	ENSG00000272435.1	ENST00000607318	ENST00000607318.1	34205699	34205817	1	12	RNA, 5S ribosomal pseudogene 357 [Source:HGNC Symbol;Acc:HGNC:43257]
ENSG00000252364	rRNA_pseudogene	ENSG00000252364.1	ENST00000516555	ENST00000516555.1	41658676	41658793	1	12	RNA, 5S ribosomal pseudogene 360 [Source:HGNC Symbol;Acc:HGNC:43260]
ENSG00000251781	rRNA_pseudogene	ENSG00000251781.1	ENST00000515972	ENST00000515972.1	30306431	30306524	-1	12	RNA, 5S ribosomal pseudogene 356 [Source:HGNC Symbol;Acc:HGNC:43256]
ENSG00000199843	rRNA_pseudogene	ENSG00000199843.1	ENST00000362973	ENST00000362973.1	38161466	38161582	-1	12	RNA, 5S ribosomal pseudogene 358 [Source:HGNC Symbol;Acc:HGNC:43258]
ENSG00000201708	rRNA_pseudogene	ENSG00000201708.1	ENST00000364838	ENST00000364838.1	38163403	38163515	-1	12	RNA, 5S ribosomal pseudogene 359 [Source:HGNC Symbol;Acc:HGNC:43259]
ENSG00000284996	processed_pseudogene	ENSG00000284996.1	ENST00000644279	ENST00000644279.1	13739	14096	1	HSCHR1_9_CTG3	ribosomal protein L31 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35546]
ENSG00000230249	processed_pseudogene	ENSG00000230249.1	ENST00000443851	ENST00000443851.1	3112900	3113596	-1	X	ribosomal protein S24 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:54883]
ENSG00000277056	unprocessed_pseudogene	ENSG00000277056.1	ENST00000620045	ENST00000620045.1	66837457	66837704	1	10	leucine rich repeat protein 1 (LRR1) pseudogene
ENSG00000226448	processed_pseudogene	ENSG00000226448.1	ENST00000422016	ENST00000422016.1	67334123	67334882	1	10	ribosomal protein L7a pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:36826]
ENSG00000213606	processed_pseudogene	ENSG00000213606.3	ENST00000425765	ENST00000425765.1	67750284	67751225	1	10	aldo-keto reductase family 1 member B10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45062]
ENSG00000225922	processed_pseudogene	ENSG00000225922.1	ENST00000454107	ENST00000454107.1	67793770	67794245	1	10	ribosomal protein L21 pseudogene 92 [Source:HGNC Symbol;Acc:HGNC:35606]
ENSG00000201942	rRNA_pseudogene	ENSG00000201942.1	ENST00000365072	ENST00000365072.1	79878305	79878419	-1	12	RNA, 5S ribosomal pseudogene 363 [Source:HGNC Symbol;Acc:HGNC:43263]
ENSG00000252366	rRNA_pseudogene	ENSG00000252366.1	ENST00000516557	ENST00000516557.1	101472339	101472456	1	12	RNA, 5S ribosomal pseudogene 367 [Source:HGNC Symbol;Acc:HGNC:43267]
ENSG00000223592	unitary_pseudogene	ENSG00000223592.2	ENST00000420795	ENST00000420795.2	78165696	78172422	-1	X	fibronectin type III domain containing 3C, pseudogene [Source:HGNC Symbol;Acc:HGNC:35452]
ENSG00000223046	rRNA_pseudogene	ENSG00000223046.1	ENST00000411114	ENST00000411114.1	101836820	101836927	1	12	RNA, 5S ribosomal pseudogene 369 [Source:HGNC Symbol;Acc:HGNC:43269]
ENSG00000262210	processed_pseudogene	ENSG00000262210.1	ENST00000575117	ENST00000575117.1	320539	321438	-1	HSCHR1_3_CTG31	phosphatidylethanolamine binding protein 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44345]
ENSG00000201168	rRNA_pseudogene	ENSG00000201168.1	ENST00000364298	ENST00000364298.1	101779814	101779929	1	12	RNA, 5S ribosomal pseudogene 368 [Source:HGNC Symbol;Acc:HGNC:43268]
ENSG00000222302	rRNA_pseudogene	ENSG00000222302.1	ENST00000410370	ENST00000410370.1	107486511	107486635	-1	12	RNA, 5S ribosomal pseudogene 371 [Source:HGNC Symbol;Acc:HGNC:43271]
ENSG00000237141	processed_pseudogene	ENSG00000237141.1	ENST00000455312	ENST00000455312.1	67833763	67834081	1	10	DnaJ heat shock protein family (Hsp40) member C19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45064]
ENSG00000199809	rRNA_pseudogene	ENSG00000199809.1	ENST00000362939	ENST00000362939.1	118829681	118829805	1	12	RNA, 5S ribosomal pseudogene 374 [Source:HGNC Symbol;Acc:HGNC:43274]
ENSG00000219932	processed_pseudogene	ENSG00000219932.6	ENST00000482081	ENST00000482081.1	67874332	67874911	1	10	ribosomal protein L12 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:23735]
ENSG00000212138	rRNA_pseudogene	ENSG00000212138.1	ENST00000390836	ENST00000390836.1	109059986	109060100	1	12	RNA, 5S ribosomal pseudogene 372 [Source:HGNC Symbol;Acc:HGNC:43272]
ENSG00000212251	rRNA_pseudogene	ENSG00000212251.1	ENST00000390949	ENST00000390949.1	131299640	131299751	-1	12	RNA, 5S ribosomal pseudogene 376 [Source:HGNC Symbol;Acc:HGNC:43276]
ENSG00000228446	processed_pseudogene	ENSG00000228446.2	ENST00000440417	ENST00000440417.2	224499387	224500100	-1	2	ANKRD49 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54619]
ENSG00000278593	unprocessed_pseudogene	ENSG00000278593.1	ENST00000611658	ENST00000611658.1	234743542	234745606	-1	2	heat shock 70kDa protein 8 (HSPA8) pseudogene
ENSG00000227738	processed_pseudogene	ENSG00000227738.1	ENST00000427142	ENST00000427142.1	123762171	123763071	1	2	PSMD14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54533]
ENSG00000233709	processed_pseudogene	ENSG00000233709.1	ENST00000426217	ENST00000426217.1	155311023	155311409	1	2	MT-ND4 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42215]
ENSG00000232990	unprocessed_pseudogene	ENSG00000232990.2	ENST00000453315	ENST00000453315.1	130276507	130277187	1	2	MT-ATP6 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:44581]
ENSG00000232915	processed_pseudogene	ENSG00000232915.1	ENST00000427150	ENST00000427150.1	138412066	138413318	-1	2	RNF14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54669]
ENSG00000229568	unprocessed_pseudogene	ENSG00000229568.1	ENST00000414479	ENST00000414479.1	136544712	136545542	1	2	structural maintenance of chromosomes 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51919]
ENSG00000235951	processed_pseudogene	ENSG00000235951.1	ENST00000425328	ENST00000425328.1	204065706	204067363	1	2	novel pseudogene similar to part of a zinc finger protein
ENSG00000231541	processed_pseudogene	ENSG00000231541.1	ENST00000454208	ENST00000454208.1	179001756	179002760	1	2	ribosomal protein S6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:36446]
ENSG00000230568	processed_pseudogene	ENSG00000230568.1	ENST00000446317	ENST00000446317.1	3489529	3491005	-1	20	splicing factor 3a, subunit 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16576]
ENSG00000273546	unprocessed_pseudogene	ENSG00000273546.1	ENST00000615082	ENST00000615082.1	181971	182283	-1	HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1	leukocyte immunoglobulin-like receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:15496]
ENSG00000276994	unprocessed_pseudogene	ENSG00000276994.1	ENST00000618313	ENST00000618313.1	178641	178924	-1	HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1	killer cell immunoglobulin-like receptor family pseudogene
ENSG00000271500	processed_pseudogene	ENSG00000271500.1	ENST00000603687	ENST00000603687.1	1695830	1698044	-1	12	SDA1 domain containing 1 (SDAD1) pseudogene
ENSG00000273922	transcribed_processed_pseudogene	ENSG00000273922.5	ENST00000618615	ENST00000618615.1	169644	174274	-1	HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1	leukocyte immunoglobulin-like receptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15497]
ENSG00000243663	processed_pseudogene	ENSG00000243663.1	ENST00000493072	ENST00000493072.1	1757231	1758011	-1	12	ribosomal protein S4X pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36737]
ENSG00000268742	processed_pseudogene	ENSG00000268742.1	ENST00000594355	ENST00000594355.1	6552358	6554494	-1	19	TGFBR1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56999]
ENSG00000240210	processed_pseudogene	ENSG00000240210.3	ENST00000473054	ENST00000473054.1	68338728	68339528	-1	14	ribosomal protein L7a pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:19781]
ENSG00000269546	processed_pseudogene	ENSG00000269546.1	ENST00000601934	ENST00000601934.1	6562123	6563848	-1	19	chloride intracellular channel 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49798]
ENSG00000258477	processed_pseudogene	ENSG00000258477.1	ENST00000557078	ENST00000557078.1	68421698	68422196	-1	14	peptidylprolyl isomerase A pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:20028]
ENSG00000232282	processed_pseudogene	ENSG00000232282.1	ENST00000433043	ENST00000433043.1	102785667	102786604	1	X	MT-ND1 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:42081]
ENSG00000229954	processed_pseudogene	ENSG00000229954.1	ENST00000434633	ENST00000434633.1	102786813	102788387	1	X	MT-ND2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23767]
ENSG00000237300	processed_pseudogene	ENSG00000237300.2	ENST00000443487	ENST00000443487.2	102796251	102797093	1	X	MT-CO1 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52021]
ENSG00000240023	processed_pseudogene	ENSG00000240023.1	ENST00000459899	ENST00000459899.1	35388121	35389069	-1	14	ribosomal protein lateral stalk subunit P0 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23558]
ENSG00000259022	processed_pseudogene	ENSG00000259022.2	ENST00000554535	ENST00000554535.2	35430260	35430631	1	14	DNAJC8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19928]
ENSG00000237628	processed_pseudogene	ENSG00000237628.2	ENST00000427513	ENST00000427513.2	102797531	102798128	1	X	MT-CO2 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52035]
ENSG00000259105	processed_pseudogene	ENSG00000259105.1	ENST00000555161	ENST00000555161.1	35468272	35469330	1	14	RPS3A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23562]
ENSG00000258783	processed_pseudogene	ENSG00000258783.1	ENST00000555540	ENST00000555540.1	35511825	35513089	-1	14	keratin 18 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:20280]
ENSG00000251436	processed_pseudogene	ENSG00000251436.2	ENST00000502546	ENST00000502546.2	125681177	125683668	-1	4	nucleoporin 58 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44052]
ENSG00000228316	processed_pseudogene	ENSG00000228316.1	ENST00000413797	ENST00000413797.1	102798396	102799560	1	X	MT-ATP6 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52064]
ENSG00000257957	processed_pseudogene	ENSG00000257957.1	ENST00000552666	ENST00000552666.1	35765795	35767110	1	14	QRSL1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43669]
ENSG00000224471	processed_pseudogene	ENSG00000224471.2	ENST00000415864	ENST00000415864.2	102799563	102799883	1	X	MT-CO3 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52049]
ENSG00000226318	processed_pseudogene	ENSG00000226318.1	ENST00000435889	ENST00000435889.1	67960702	67961464	-1	10	RPS3A pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36145]
ENSG00000226056	processed_pseudogene	ENSG00000226056.1	ENST00000437189	ENST00000437189.1	102799942	102801399	1	X	MT-ND4 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:42219]
ENSG00000236375	processed_pseudogene	ENSG00000236375.3	ENST00000445059	ENST00000445059.3	68010205	68010862	-1	10	POU class 5 homeobox 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33311]
ENSG00000258300	processed_pseudogene	ENSG00000258300.2	ENST00000551207	ENST00000551207.2	35819837	35820220	1	14	nuclear transport factor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19934]
ENSG00000282856	processed_pseudogene	ENSG00000282856.1	ENST00000635658	ENST00000635658.1	954	2341	1	HSCHR1_5_CTG32_1	dentatorubral-pallidoluysian atrophy (atrophin-1) (DRPLA) pseudogene
ENSG00000234886	processed_pseudogene	ENSG00000234886.1	ENST00000426018	ENST00000426018.1	102803041	102806138	1	X	MT-ND5 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:42295]
ENSG00000227649	processed_pseudogene	ENSG00000227649.1	ENST00000457611	ENST00000457611.1	102806164	102806646	-1	X	MT-ND6 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:52173]
ENSG00000229794	processed_pseudogene	ENSG00000229794.2	ENST00000427945	ENST00000427945.2	102806741	102807824	1	X	MT-CYB pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:52174]
ENSG00000282862	transcribed_processed_pseudogene	ENSG00000282862.1	ENST00000634313	ENST00000634313.1	76577	76823	1	HSCHR1_5_CTG32_1	ribosomal protein S21 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:36401]
ENSG00000268785	processed_pseudogene	ENSG00000268785.1	ENST00000600588	ENST00000600588.1	6593329	6594055	1	19	ribosomal protein L7 pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:35816]
ENSG00000225046	processed_pseudogene	ENSG00000225046.2	ENST00000420331	ENST00000420331.2	130330857	130331069	1	X	SNRPN upstream reading frame pseudogene (SNURF)
ENSG00000250322	processed_pseudogene	ENSG00000250322.2	ENST00000513642	ENST00000513642.2	123259949	123260118	-1	4	40S ribosomal protein S13 (RPS13) pseudogene
ENSG00000257307	processed_pseudogene	ENSG00000257307.1	ENST00000550416	ENST00000550416.1	35881001	35881709	1	14	RNA-binding protein EWS (EWSR1) pseudogene
ENSG00000257720	processed_pseudogene	ENSG00000257720.1	ENST00000547482	ENST00000547482.1	36054197	36055313	-1	14	interleukin enhancer binding factor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44696]
ENSG00000241250	processed_pseudogene	ENSG00000241250.1	ENST00000461464	ENST00000461464.1	56710060	56710614	1	4	ribosomal protein L17 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36015]
ENSG00000227040	processed_pseudogene	ENSG00000227040.4	ENST00000514020	ENST00000514020.1	56760919	56761485	-1	4	thioredoxin domain containing 9 (TXNDC9) pseudogene
ENSG00000279614	processed_pseudogene	ENSG00000279614.1	ENST00000623104	ENST00000623104.1	161678	162384	1	HSCHR19_2_CTG2	metadherin (MTDH) pseudogene
ENSG00000282918	processed_pseudogene	ENSG00000282918.1	ENST00000635269	ENST00000635269.1	163563	164277	1	HSCHR1_5_CTG32_1	MT-CYB pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:51960]
ENSG00000283066	processed_pseudogene	ENSG00000283066.1	ENST00000635553	ENST00000635553.1	181112	181633	1	HSCHR1_5_CTG32_1	MT-ND6 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39477]
ENSG00000283014	processed_pseudogene	ENSG00000283014.1	ENST00000634303	ENST00000634303.1	181644	183437	-1	HSCHR1_5_CTG32_1	MT-ND5 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:42301]
ENSG00000282824	processed_pseudogene	ENSG00000282824.1	ENST00000635391	ENST00000635391.1	183645	185007	-1	HSCHR1_5_CTG32_1	MT-ND4 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42225]
ENSG00000282857	processed_pseudogene	ENSG00000282857.1	ENST00000634694	ENST00000634694.1	185004	185298	-1	HSCHR1_5_CTG32_1	MT-ND4L pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:42255]
ENSG00000283116	processed_pseudogene	ENSG00000283116.1	ENST00000635136	ENST00000635136.1	185351	185689	-1	HSCHR1_5_CTG32_1	MT-ND3 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:42153]
ENSG00000282999	processed_pseudogene	ENSG00000282999.1	ENST00000635021	ENST00000635021.1	185751	185982	-1	HSCHR1_5_CTG32_1	MT-CO3 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:52165]
ENSG00000283019	processed_pseudogene	ENSG00000283019.1	ENST00000634387	ENST00000634387.1	209353	210529	1	HSCHR1_5_CTG32_1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase (MTHFD1) pseudogene
ENSG00000279280	processed_pseudogene	ENSG00000279280.1	ENST00000624782	ENST00000624782.1	70712	71381	1	HSCHR19_2_CTG2	cyclin Y like 6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:54657]
ENSG00000276999	unprocessed_pseudogene	ENSG00000276999.1	ENST00000340708	ENST00000340708.7	6865	8250	1	HSCHR19_2_CTG2	novel zinc finger protein pseudogene
ENSG00000280218	unprocessed_pseudogene	ENSG00000280218.1	ENST00000624719	ENST00000624719.1	80991	81225	-1	HSCHR19_2_CTG2	vomeronasal 1 receptor 84 pseudogene [Source:HGNC Symbol;Acc:HGNC:37404]
ENSG00000280066	processed_pseudogene	ENSG00000280066.1	ENST00000623683	ENST00000623683.1	38747	39417	-1	HSCHR19_2_CTG2	metadherin pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52360]
ENSG00000279112	transcribed_processed_pseudogene	ENSG00000279112.2	ENST00000624555	ENST00000624555.1	112037	113109	1	HSCHR19_2_CTG2	BRI3 binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51482]
ENSG00000228721	processed_pseudogene	ENSG00000228721.1	ENST00000415916	ENST00000415916.1	132911096	132911261	-1	2	pseudogene similar to part of single-stranded DNA binding protein 1 (SSBP1)
ENSG00000227623	processed_pseudogene	ENSG00000227623.1	ENST00000433830	ENST00000433830.1	103275904	103276138	1	2	pseudogene similar to part of zinc finger, CCHC domain containing 2 ZCCHC2
ENSG00000250318	unprocessed_pseudogene	ENSG00000250318.1	ENST00000510957	ENST00000510957.1	30653877	30654814	-1	22	ribosomal protein L13a pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:35492]
ENSG00000288153	unprocessed_pseudogene	ENSG00000288153.1	ENST00000673554	ENST00000673554.1	30664961	30674134	1	22	chromosome 5 open reading frame 52 (C5orf52) pseudogene
ENSG00000213188	processed_pseudogene	ENSG00000213188.3	ENST00000392794	ENST00000392794.3	152128879	152129686	1	7	Y-box binding protein 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42425]
ENSG00000270405	processed_pseudogene	ENSG00000270405.1	ENST00000603054	ENST00000603054.1	152366763	152367015	1	7	nuclear protein, transcriptional regulator, 1-like, pseudogene
ENSG00000204894	processed_pseudogene	ENSG00000204894.4	ENST00000472406	ENST00000472406.1	152367171	152367260	1	7	pseudogene similar to phosphoserine phosphatase (PSPH)
ENSG00000241007	processed_pseudogene	ENSG00000241007.1	ENST00000469999	ENST00000469999.1	152367519	152368661	1	7	septin 7 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38042]
ENSG00000020219	processed_pseudogene	ENSG00000020219.9	ENST00000465400	ENST00000465400.1	152445477	152447150	1	7	chaperonin containing TCP1 subunit 8 like 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:32153]
ENSG00000231139	unprocessed_pseudogene	ENSG00000231139.1	ENST00000427666	ENST00000427666.1	152590641	152590941	-1	7	ribosomal protein S20 (RPS20) pseudogene
ENSG00000264775	transcribed_processed_pseudogene	ENSG00000264775.1	ENST00000577627	ENST00000577627.1	5002759	5003254	-1	18	peptidylprolyl isomerase A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:9267]
ENSG00000225416	processed_pseudogene	ENSG00000225416.1	ENST00000451203	ENST00000451203.1	152602213	152602892	-1	7	ribosomal protein L36a pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36702]
ENSG00000232999	unprocessed_pseudogene	ENSG00000232999.1	ENST00000454998	ENST00000454998.1	2910613	2912113	-1	6	pseudogene similar to part of serine (or cysteine) peptidase inhibitor, clade B, member 6c Serpinb6c
ENSG00000265472	transcribed_processed_pseudogene	ENSG00000265472.1	ENST00000577280	ENST00000577280.1	67707929	67708246	-1	18	family with sequence similarity 32 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:34240]
ENSG00000229248	transcribed_processed_pseudogene	ENSG00000229248.1	ENST00000427605	ENST00000427605.1	25016434	25017204	-1	18	WW domain binding protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31695]
ENSG00000212712	transcribed_processed_pseudogene	ENSG00000212712.2	ENST00000391405	ENST00000391405.2	12056676	12057822	-1	18	kinesin family member 1C (KIF1C) pseudogene
ENSG00000271230	processed_pseudogene	ENSG00000271230.1	ENST00000603257	ENST00000603257.1	6532891	6533200	-1	5	histone cluster 3, H3 pseudogene (HIST3H3) pseudogene
ENSG00000267162	transcribed_processed_pseudogene	ENSG00000267162.1	ENST00000588055	ENST00000588055.1	12101997	12102470	-1	18	succinate dehydrogenase complex subunit D pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10684]
ENSG00000264061	transcribed_unprocessed_pseudogene	ENSG00000264061.1	ENST00000582820	ENST00000582820.1	14888709	14890086	-1	18	fibroblast growth factor 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21455]
